index,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,comment_box,verify_relationship,verify_relationship:confidence,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
5091,770960469,False,finalized,5,8/15/15 0:27,"



",no_relation,1.0,,D008727,"<span class=""chemical"">methotrexate/MTX</span>",D054198,"<span class=""disease"">acute lymphoblastic leukemia</span>","Polymorphisms in the <span class=""chemical"">methotrexate</span> transport pathway: a new tool for <span class=""chemical"">MTX</span> plasma level prediction in pediatric <span class=""disease"">acute lymphoblastic leukemia</span>.",,23222202,23222202_D008727_D054198,23222202_0,bcv_sentence_task_befree_4538,,
5092,770960470,False,finalized,5,8/14/15 23:25,"



",no_relation,1.0,,D008727,"<span class=""chemical"">Methotrexate/MTX</span>",D054198,"<span class=""disease"">acute lymphoblastic leukemia/ALL</span>","<span class=""chemical"">Methotrexate</span> (<span class=""chemical"">MTX</span>) is an important component of therapy for pediatric <span class=""disease"">acute lymphoblastic leukemia</span> (<span class=""disease"">ALL</span>).",,23222202,23222202_D008727_D054198,23222202_1,bcv_sentence_task_befree_4539,,
5093,770960471,False,finalized,5,8/15/15 0:28,"



",yes_direct,1.0,,D008727,"<span class=""chemical"">MTX</span>",D064420,"<span class=""disease"">toxicity</span>","Treatment with <span class=""chemical"">MTX</span> often causes <span class=""disease"">toxicity</span>, which can necessitate dose reduction or treatment cessation.",,23222202,23222202_D008727_D064420,23222202_2,bcv_sentence_task_befree_4540,,
5094,770960472,False,finalized,5,8/14/15 23:37,"

polymorphisms in genes from this pathway causes toxicity

",yes_direct,0.8039,,D008727,"<span class=""chemical"">MTX</span>",D064420,"<span class=""disease"">toxicity</span>","As SLCO1B1 is a transporter involved in <span class=""chemical"">MTX</span> elimination, other polymorphisms in genes from this pathway could also have a role in <span class=""chemical"">MTX</span> <span class=""disease"">toxicity</span>.",,23222202,23222202_D008727_D064420,23222202_5,bcv_sentence_task_befree_4541,,
5095,770960473,False,finalized,5,8/14/15 23:08,"



",no_relation,1.0,,D008727,"<span class=""chemical"">MTX</span>",D054198,"<span class=""disease"">ALL</span>","The aim of the present study was to analyze in depth the role of polymorphisms in the genes of the <span class=""chemical"">MTX</span> transport pathway as putative toxicity predictors in pediatric <span class=""disease"">ALL</span>.",,23222202,23222202_D008727_D054198,23222202_6,bcv_sentence_task_befree_4542,,
5096,770960474,False,finalized,5,8/15/15 1:06,"



",no_relation,0.806,,D008727,"<span class=""chemical"">MTX</span>",D064420,"<span class=""disease"">toxicity</span>","The aim of the present study was to analyze in depth the role of polymorphisms in the genes of the <span class=""chemical"">MTX</span> transport pathway as putative <span class=""disease"">toxicity</span> predictors in pediatric ALL.",,23222202,23222202_D008727_D064420,23222202_6,bcv_sentence_task_befree_4543,,
5097,770960475,False,finalized,5,8/14/15 22:36,"



",no_relation,0.788,,D008727,"<span class=""chemical"">MTX</span>",D054198,"<span class=""disease"">ALL</span>","Our results suggest that polymorphisms in ABCC4 and ABCC2 could be novel markers for <span class=""chemical"">MTX</span> toxicity in pediatric <span class=""disease"">ALL</span>.",,23222202,23222202_D008727_D054198,23222202_10,bcv_sentence_task_befree_4544,,
5098,770960476,False,finalized,5,8/14/15 22:37,"



The polymorphisms in ABCC4 and ABCC2 causes the toxicity.",yes_direct,0.6027,,D008727,"<span class=""chemical"">MTX</span>",D064420,"<span class=""disease"">toxicity</span>","Our results suggest that polymorphisms in ABCC4 and ABCC2 could be novel markers for <span class=""chemical"">MTX</span> <span class=""disease"">toxicity</span> in pediatric ALL.",,23222202,23222202_D008727_D064420,23222202_10,bcv_sentence_task_befree_4545,,
5099,770960477,False,finalized,5,8/14/15 23:19,"



",no_relation,0.8155,,C005466,"<span class=""chemical"">Ursolic acid</span>",D011471,"<span class=""disease"">prostate cancer</span>","<span class=""chemical"">Ursolic acid</span> sensitizes <span class=""disease"">prostate cancer</span> cells to TRAIL-mediated apoptosis.",,23247106,23247106_C005466_D011471,23247106_0,bcv_sentence_task_befree_4546,,
5100,770960478,False,finalized,5,8/15/15 1:45,"



",no_relation,0.8097,,C005466,"<span class=""chemical"">ursolic acid</span>",D011471,"<span class=""disease"">prostate cancer</span>","Here, we investigated the sensitizing effects of <span class=""chemical"">ursolic acid</span> (UA), a pentacyclic triterpenoid found in many plants, on TRAIL-induced <span class=""disease"">prostate cancer</span> cell apoptosis.",,23247106,23247106_C005466_D011471,23247106_4,bcv_sentence_task_befree_4547,,
5101,770960479,False,finalized,5,8/14/15 22:34,"



",no_relation,0.5911,,D009705,"<span class=""chemical"">nucleoside</span>",D018088,"<span class=""disease"">TDRM</span>","The prevalence of HIV <span class=""disease"">TDRM</span> was 5.6% for <span class=""chemical"">nucleoside</span> reverse transcriptase inhibitors, 2.0% for nonnucleoside reverse transcriptase inhibitors, and 3.0% for protease inhibitors.",,23259924,23259924_D009705_D018088,23259924_8,bcv_sentence_task_befree_4548,,
5102,770960480,False,finalized,5,8/15/15 0:01,"



",no_relation,1.0,,C467567,"<span class=""chemical"">lenalidomide</span>",D009101,"<span class=""disease"">MM</span>","Immunomodulatory agents (IMiDs), such as thalidomide and <span class=""chemical"">lenalidomide</span>, have changed the landscape in the treatment of patients with <span class=""disease"">MM</span> while newer IMiDs such as pomalidomide are showing promise in early clinical trials.",,23265189,23265189_C467567_D009101,23265189_2,bcv_sentence_task_befree_4549,,
5103,770960481,False,finalized,5,8/15/15 0:18,"



",no_relation,1.0,,C467566,"<span class=""chemical"">pomalidomide</span>",D009101,"<span class=""disease"">MM</span>","Immunomodulatory agents (IMiDs), such as thalidomide and lenalidomide, have changed the landscape in the treatment of patients with <span class=""disease"">MM</span> while newer IMiDs such as <span class=""chemical"">pomalidomide</span> are showing promise in early clinical trials.",,23265189,23265189_C467566_D009101,23265189_2,bcv_sentence_task_befree_4550,,
5104,770960482,False,finalized,5,8/15/15 2:01,"



",no_relation,1.0,,D013792,"<span class=""chemical"">thalidomide</span>",D009101,"<span class=""disease"">MM</span>","Immunomodulatory agents (IMiDs), such as <span class=""chemical"">thalidomide</span> and lenalidomide, have changed the landscape in the treatment of patients with <span class=""disease"">MM</span> while newer IMiDs such as pomalidomide are showing promise in early clinical trials.",,23265189,23265189_D013792_D009101,23265189_2,bcv_sentence_task_befree_4551,,
5105,770960483,False,finalized,5,8/15/15 1:33,"



",no_relation,0.5933,,C467567,"<span class=""chemical"">Lenalidomide</span>",D064420,"<span class=""disease"">better toxicity</span>","<span class=""chemical"">Lenalidomide</span> has a <span class=""disease"">better toxicity</span> profile than thalidomide.",,23265189,23265189_C467567_D064420,23265189_8,bcv_sentence_task_befree_4552,,
5106,770960484,False,finalized,5,8/14/15 22:35,"



",no_relation,1.0,,D013792,"<span class=""chemical"">thalidomide</span>",D064420,"<span class=""disease"">better toxicity</span>","Lenalidomide has a <span class=""disease"">better toxicity</span> profile than <span class=""chemical"">thalidomide</span>.",,23265189,23265189_D013792_D064420,23265189_8,bcv_sentence_task_befree_4553,,
5107,770960485,False,finalized,5,8/15/15 0:37,"



",yes_direct,1.0,,D010269,"<span class=""chemical"">Paraquat</span>",D011041,"<span class=""disease"">poisoning</span>","<span class=""chemical"">Paraquat</span> (1,1'-dimethyl-4,4'-bipyridinium chloride, PQ) is a non-selective herbicide, and PQ <span class=""disease"">poisoning</span> by accidental or intentional ingestion is a cause of numerous fatalities around the world every year.",,23291665,23291665_D010269_D011041,23291665_1,bcv_sentence_task_befree_4554,,
5108,770960486,False,finalized,5,8/14/15 22:39,"



",no_relation,1.0,,D000596,"<span class=""chemical"">amino acids</span>",D002872,"<span class=""disease"">deletion</span>","Furthermore, <span class=""disease"">deletion</span> or substitution of the N-terminal 12 <span class=""chemical"">amino acids</span> in DJ-1 resulted in re-localization of E18A, M26I and L166P DJ-1 from mitochondria into the cytoplasm.",,23326576,23326576_D000596_D002872,23326576_9,bcv_sentence_task_befree_4555,,
5109,770960487,False,finalized,5,8/14/15 22:59,"



",yes_direct,0.603,,D019284,"<span class=""chemical"">thapsigargin</span>",D008228,"<span class=""disease"">endoplasmic reticulum</span>","XBP1 mRNA splicing and expression of <span class=""disease"">endoplasmic reticulum</span> stress response genes were determined in cells exposed to <span class=""chemical"">thapsigargin</span> in the presence or absence of quinotrierixin.",,23335849,23335849_D019284_D008228,23335849_4,bcv_sentence_task_befree_4556,,
5110,770960488,False,finalized,5,8/15/15 0:10,"



",no_relation,1.0,,C532275,"<span class=""chemical"">quinotrierixin</span>",D008228,"<span class=""disease"">endoplasmic reticulum</span>","XBP1 mRNA splicing and expression of <span class=""disease"">endoplasmic reticulum</span> stress response genes were determined in cells exposed to thapsigargin in the presence or absence of <span class=""chemical"">quinotrierixin</span>.",,23335849,23335849_C532275_D008228,23335849_4,bcv_sentence_task_befree_4557,,
5111,770960489,False,finalized,5,8/15/15 2:39,"



",no_relation,1.0,,D019284,"<span class=""chemical"">thapsigargin</span>",D008228,"<span class=""disease"">endoplasmic reticulum</span>","In cells exposed to <span class=""chemical"">thapsigargin</span>, quinotrierixin inhibited XBP1 mRNA splicing and PKR-like <span class=""disease"">endoplasmic reticulum</span> kinase activation, and reduced cellular and nuclear levels of spliced XBP1 and C/EBP homologous protein.",,23335849,23335849_D019284_D008228,23335849_7,bcv_sentence_task_befree_4558,,
5112,770960490,False,finalized,5,8/14/15 23:35,"



",no_relation,1.0,,C532275,"<span class=""chemical"">quinotrierixin</span>",D008228,"<span class=""disease"">endoplasmic reticulum</span>","In cells exposed to thapsigargin, <span class=""chemical"">quinotrierixin</span> inhibited XBP1 mRNA splicing and PKR-like <span class=""disease"">endoplasmic reticulum</span> kinase activation, and reduced cellular and nuclear levels of spliced XBP1 and C/EBP homologous protein.",,23335849,23335849_C532275_D008228,23335849_7,bcv_sentence_task_befree_4559,,
5113,770960491,False,finalized,5,8/15/15 1:00,"



",yes_direct,0.6057,,C532275,"<span class=""chemical"">quinotrierixin</span>",D008228,"<span class=""disease"">endoplasmic reticulum</span>","Paradoxically, <span class=""chemical"">quinotrierixin</span> exacerbated <span class=""disease"">endoplasmic reticulum</span> stress-induced phosphorylation of eIF2ë±, which in turn led to decreased protein translation.",,23335849,23335849_C532275_D008228,23335849_8,bcv_sentence_task_befree_4560,,
5114,770960492,False,finalized,5,8/14/15 23:29,"



",no_relation,1.0,,C532275,"<span class=""chemical"">quinotrierixin</span>",D019320,"<span class=""disease"">Paradoxically</span>","<span class=""disease"">Paradoxically</span>, <span class=""chemical"">quinotrierixin</span> exacerbated endoplasmic reticulum stress-induced phosphorylation of eIF2ë±, which in turn led to decreased protein translation.",,23335849,23335849_C532275_D019320,23335849_8,bcv_sentence_task_befree_4561,,
5115,770960493,False,finalized,5,8/15/15 2:05,"



",no_relation,1.0,,C532275,"<span class=""chemical"">quinotrierixin</span>",D018630,"<span class=""disease"">proliferative vitreoretinopathy</span>","Future studies are needed to investigate the in vivo effect of <span class=""chemical"">quinotrierixin</span> on RPE proliferation in animal models of <span class=""disease"">proliferative vitreoretinopathy</span>.",,23335849,23335849_C532275_D018630,23335849_12,bcv_sentence_task_befree_4562,,
5116,770960494,False,finalized,5,8/14/15 22:41,"



",no_relation,1.0,,D013004,"<span class=""chemical"">somatostatin</span>",D018358,"<span class=""disease"">neuroendocrine tumors</span>","For treatment of patients with inoperable or metastasized <span class=""disease"">neuroendocrine tumors</span>, <span class=""chemical"">somatostatin</span> analogues labeled with the radioisotopes (111)In, (90)Y and (177)Lu have been used so far.",,23339764,23339764_D013004_D018358,23339764_6,bcv_sentence_task_befree_4563,,
5117,770960495,False,finalized,5,8/15/15 2:13,"



",no_relation,1.0,,D013004,"<span class=""chemical"">somatostatin</span>",D009369,"<span class=""disease"">tumor</span>","Labeling with (111)In, mainly an Auger electron emitter, resulted in no reduction of <span class=""disease"">tumor</span> size while <span class=""chemical"">somatostatin</span> analogues labeled with (90)Y and (177)Lu gave overall positive response and improved the patients' quality of life.",,23339764,23339764_D013004_D009369,23339764_7,bcv_sentence_task_befree_4564,,
5118,770960496,False,finalized,5,8/14/15 22:39,"



",no_relation,0.7872,,D005419,"<span class=""chemical"">Flavonoids</span>",D009369,"<span class=""disease"">breast cancer</span>","<span class=""chemical"">Flavonoids</span>, flavonoid subclasses and <span class=""disease"">breast cancer</span> risk: a meta-analysis of epidemiologic studies.",,23349849,23349849_D005419_D009369,23349849_0,bcv_sentence_task_befree_4565,,
5119,770960497,False,finalized,5,8/14/15 23:51,"


'chemopreventive'  being the key term.
",no_relation,1.0,,D005419,"<span class=""chemical"">flavonoids</span>",D063646,"<span class=""disease"">carcinogenesis</span>","Studies have suggested the chemopreventive effects of <span class=""chemical"">flavonoids</span> on <span class=""disease"">carcinogenesis</span>.",,23349849,23349849_D005419_D063646,23349849_1,bcv_sentence_task_befree_4566,,
5120,770960498,False,finalized,5,8/14/15 23:26,"

Used as possible prevention.

",no_relation,1.0,,D005419,"<span class=""chemical"">flavonoids</span>",D009369,"<span class=""disease"">breast cancer</span>","Yet numbers of epidemiologic studies assessing dietary <span class=""chemical"">flavonoids</span> and <span class=""disease"">breast cancer</span> risk have yielded inconsistent results.",,23349849,23349849_D005419_D009369,23349849_2,bcv_sentence_task_befree_4567,,
5121,770960499,False,finalized,5,8/15/15 2:00,"



",no_relation,1.0,,D005419,"<span class=""chemical"">flavonoids</span>",D009369,"<span class=""disease"">breast cancer</span>","The association between <span class=""chemical"">flavonoids</span>, flavonoid subclasses (flavonols, flavan-3-ols, etc.) and the risk of <span class=""disease"">breast cancer</span> lacks systematic analysis.",,23349849,23349849_D005419_D009369,23349849_3,bcv_sentence_task_befree_4568,,
5122,770960500,False,finalized,5,8/14/15 23:01,"



",no_relation,0.8154,,D005419,"<span class=""chemical"">flavonoids</span>",D009369,"<span class=""disease"">breast cancer</span>","We aimed to examine the association between <span class=""chemical"">flavonoids</span>, each flavonoid subclass (except isoflavones) and the risk of <span class=""disease"">breast cancer</span> by conducting a meta-analysis.",,23349849,23349849_D005419_D009369,23349849_4,bcv_sentence_task_befree_4569,,
5123,770960501,False,finalized,5,8/14/15 22:34,"



",no_relation,1.0,,D007529,"<span class=""chemical"">isoflavones</span>",D009369,"<span class=""disease"">breast cancer</span>","We aimed to examine the association between flavonoids, each flavonoid subclass (except <span class=""chemical"">isoflavones</span>) and the risk of <span class=""disease"">breast cancer</span> by conducting a meta-analysis.",,23349849,23349849_D007529_D009369,23349849_4,bcv_sentence_task_befree_4570,,
5124,770960502,False,finalized,5,8/14/15 22:59,"



",no_relation,1.0,,D047309,"<span class=""chemical"">flavones</span>",D009369,"<span class=""disease"">breast cancer</span>","The risk of <span class=""disease"">breast cancer</span> significantly decreased in women with high intake of flavonols (RR=0.88, 95% CI 0.80-0.98) and <span class=""chemical"">flavones</span> (RR=0.83, 95% CI: 0.76-0.91) compared with that in those with low intake of flavonols and <span class=""chemical"">flavones</span>.",,23349849,23349849_D047309_D009369,23349849_10,bcv_sentence_task_befree_4571,,
5125,770960503,False,finalized,5,8/14/15 23:17,"



",no_relation,0.8223,,D005419,"<span class=""chemical"">flavonoids</span>",D009369,"<span class=""disease"">breast cancer</span>","However, no significant association of flavan-3-ols (RR=0.93, 95% CI: 0.84-1.02), flavanones (summary RR=0.95, 95% CI: 0.88-1.03), anthocyanins (summary RR=0.97, 95% CI: 0.87-1.08) or total <span class=""chemical"">flavonoids</span> (summary RR=0.98, 95% CI: 0.86-1.12) intake with <span class=""disease"">breast cancer</span> risk was observed.",,23349849,23349849_D005419_D009369,23349849_11,bcv_sentence_task_befree_4572,,
5126,770960504,False,finalized,5,8/15/15 1:47,"



",no_relation,1.0,,D044950,"<span class=""chemical"">flavanones</span>",D009369,"<span class=""disease"">breast cancer</span>","However, no significant association of flavan-3-ols (RR=0.93, 95% CI: 0.84-1.02), <span class=""chemical"">flavanones</span> (summary RR=0.95, 95% CI: 0.88-1.03), anthocyanins (summary RR=0.97, 95% CI: 0.87-1.08) or total flavonoids (summary RR=0.98, 95% CI: 0.86-1.12) intake with <span class=""disease"">breast cancer</span> risk was observed.",,23349849,23349849_D044950_D009369,23349849_11,bcv_sentence_task_befree_4573,,
5127,770960505,False,finalized,5,8/15/15 1:58,"



",no_relation,1.0,,D000872,"<span class=""chemical"">anthocyanins</span>",D009369,"<span class=""disease"">breast cancer</span>","However, no significant association of flavan-3-ols (RR=0.93, 95% CI: 0.84-1.02), flavanones (summary RR=0.95, 95% CI: 0.88-1.03), <span class=""chemical"">anthocyanins</span> (summary RR=0.97, 95% CI: 0.87-1.08) or total flavonoids (summary RR=0.98, 95% CI: 0.86-1.12) intake with <span class=""disease"">breast cancer</span> risk was observed.",,23349849,23349849_D000872_D009369,23349849_11,bcv_sentence_task_befree_4574,,
5128,770960506,False,finalized,5,8/15/15 2:09,"



",no_relation,1.0,,D047309,"<span class=""chemical"">flavones</span>",D009369,"<span class=""disease"">breast cancer</span>","Furthermore, summary RRs of 3 case-control studies stratified by menopausal status suggested flavonols, <span class=""chemical"">flavones</span> or flavan-3-ols intake is associated with a significant reduced risk of <span class=""disease"">breast cancer</span> in post-menopausal while not in pre-menopausal women.",,23349849,23349849_D047309_D009369,23349849_12,bcv_sentence_task_befree_4575,,
5129,770960507,False,finalized,5,8/14/15 22:36,"



",no_relation,0.8104,,D005419,"<span class=""chemical"">flavonoids</span>",D009369,"<span class=""disease"">breast cancer</span>","The present study suggests the intake of flavonols and flavones, but not other flavonoid subclasses or total <span class=""chemical"">flavonoids</span>, is associated with a decreased risk of <span class=""disease"">breast cancer</span>, especially among post-menopausal women.",,23349849,23349849_D005419_D009369,23349849_13,bcv_sentence_task_befree_4576,,
5130,770960508,False,finalized,5,8/14/15 23:43,"



",no_relation,0.7968,,D047309,"<span class=""chemical"">flavones</span>",D009369,"<span class=""disease"">breast cancer</span>","The present study suggests the intake of flavonols and <span class=""chemical"">flavones</span>, but not other flavonoid subclasses or total flavonoids, is associated with a decreased risk of <span class=""disease"">breast cancer</span>, especially among post-menopausal women.",,23349849,23349849_D047309_D009369,23349849_13,bcv_sentence_task_befree_4577,,
5131,770960509,False,finalized,5,8/14/15 22:31,"



",no_relation,1.0,,D008715,"<span class=""chemical"">methionine</span>",D009369,"<span class=""disease"">colon cancer</span>","Fluorinated N,N-dialkylaminostilbenes repress <span class=""disease"">colon cancer</span> by targeting <span class=""chemical"">methionine</span> S-adenosyltransferase 2A.",,23363077,23363077_D008715_D009369,23363077_0,bcv_sentence_task_befree_4578,,
5132,770960510,False,finalized,5,8/14/15 22:46,"



",no_relation,1.0,,D019787,"<span class=""chemical"">linoleic acid</span>",D009369,"<span class=""disease"">breast cancer</span>","The anti-proliferative and pro-apoptotic effects of the trans9, trans11 conjugated <span class=""chemical"">linoleic acid</span> isomer on MCF-7 <span class=""disease"">breast cancer</span> cells are associated with LXR activation.",,23375583,23375583_D019787_D009369,23375583_0,bcv_sentence_task_befree_4579,,
5133,770960511,False,finalized,5,8/14/15 22:54,"



",no_relation,1.0,,D008041,"<span class=""chemical"">linoleic acids</span>",D009369,"<span class=""disease"">breast cancer</span>","Conjugated <span class=""chemical"">linoleic acids</span> (CLA), naturally found in dairy products and ruminant meat, are positional and geometric isomers (trans: t or cis: c) of linoleic acid, and have been widely reported to possess anti-tumoral activity against <span class=""disease"">breast cancer</span> both in vitro and in vivo.",,23375583,23375583_D008041_D009369,23375583_1,bcv_sentence_task_befree_4580,,
5134,770960512,False,finalized,5,8/14/15 23:02,"



",no_relation,1.0,,D019787,"<span class=""chemical"">linoleic acid</span>",D009369,"<span class=""disease"">breast cancer</span>","Conjugated linoleic acids (CLA), naturally found in dairy products and ruminant meat, are positional and geometric isomers (trans: t or cis: c) of <span class=""chemical"">linoleic acid</span>, and have been widely reported to possess anti-tumoral activity against <span class=""disease"">breast cancer</span> both in vitro and in vivo.",,23375583,23375583_D019787_D009369,23375583_1,bcv_sentence_task_befree_4581,,
5135,770960513,False,finalized,5,8/14/15 22:30,"



",yes_direct,0.7914,,D005472,"<span class=""chemical"">5-FU</span>",D064420,"<span class=""disease"">toxicities</span>","Drug resistance and severe <span class=""disease"">toxicities</span> are limitations when handling <span class=""chemical"">5-FU</span>.",,23386105,23386105_D005472_D064420,23386105_1,bcv_sentence_task_befree_4582,,
5136,770960514,False,finalized,5,8/15/15 0:01,"



",no_relation,1.0,,D002955,"<span class=""chemical"">folinic acid</span>",D064420,"<span class=""disease"">toxicity</span>","We have developed a triple liposomal formulation of 5-FU combined to 2'-deoxyinosine and <span class=""chemical"">folinic acid</span> to improve its efficacy-<span class=""disease"">toxicity</span> balance.",,23386105,23386105_D002955_D064420,23386105_2,bcv_sentence_task_befree_4583,,
5137,770960515,False,finalized,5,8/15/15 2:00,"



",no_relation,1.0,,C012271,"<span class=""chemical"">2'-deoxyinosine</span>",D064420,"<span class=""disease"">toxicity</span>","We have developed a triple liposomal formulation of 5-FU combined to <span class=""chemical"">2'-deoxyinosine</span> and folinic acid to improve its efficacy-<span class=""disease"">toxicity</span> balance.",,23386105,23386105_C012271_D064420,23386105_2,bcv_sentence_task_befree_4584,,
5138,770960516,False,finalized,5,8/14/15 22:40,"



",no_relation,1.0,,D005472,"<span class=""chemical"">5-FU</span>",D064420,"<span class=""disease"">toxicity</span>","We have developed a triple liposomal formulation of <span class=""chemical"">5-FU</span> combined to 2'-deoxyinosine and folinic acid to improve its efficacy-<span class=""disease"">toxicity</span> balance.",,23386105,23386105_D005472_D064420,23386105_2,bcv_sentence_task_befree_4585,,
5139,770960517,False,finalized,5,8/15/15 2:11,"



",no_relation,1.0,,D005472,"<span class=""chemical"">5-FU</span>",D054067,"<span class=""disease"">DPD-deficiency</span>","Beside, milder neutropenia was observed when giving LipoFufol to animals with transient partial <span class=""disease"">DPD-deficiency</span>, as compared with standard <span class=""chemical"">5-FU</span>.",,23386105,23386105_D005472_D054067,23386105_11,bcv_sentence_task_befree_4586,,
5140,770960518,False,finalized,5,8/14/15 22:48,"



",no_relation,1.0,,D005472,"<span class=""chemical"">5-FU</span>",D009503,"<span class=""disease"">neutropenia</span>","Beside, milder <span class=""disease"">neutropenia</span> was observed when giving LipoFufol to animals with transient partial DPD-deficiency, as compared with standard <span class=""chemical"">5-FU</span>.",,23386105,23386105_D005472_D009503,23386105_11,bcv_sentence_task_befree_4587,,
5141,770960519,False,finalized,5,8/14/15 23:15,"



",no_relation,0.794,,D005472,"<span class=""chemical"">5-FU</span>",D064420,"<span class=""disease"">toxicity</span>","The issues of drug-resistance and drug-related <span class=""disease"">toxicity</span> can be both addressed using a stealth liposomal formulation of modulated <span class=""chemical"">5-FU</span>.",,23386105,23386105_D005472_D064420,23386105_13,bcv_sentence_task_befree_4588,,
5142,770960520,False,finalized,5,8/14/15 23:03,"



",no_relation,1.0,,C047246,"<span class=""chemical"">temozolomide</span>",D009369,"<span class=""disease"">tumor</span>","We propose a mathematical model that takes into account a classical maximum tolerated dose (MTD) chemotherapy regimen (whose primary targets are the <span class=""disease"">tumor</span> cells) as well as a metronomic chemotherapy regimen (whose primary targets are the <span class=""disease"">tumor</span> endothelial cells) for the administration of <span class=""chemical"">temozolomide</span> (Temodal(å¨)) in order to compare the effectiveness of these two types of protocols.",,23389760,23389760_C047246_D009369,23389760_1,bcv_sentence_task_befree_4589,,
5143,770960521,False,finalized,5,8/14/15 23:05,"



",no_relation,1.0,,C047246,"<span class=""chemical"">temozolomide</span>",D009369,"<span class=""disease"">tumor/cancer</span>","The model is built from 4 natural hypotheses: (H1) without treatment the <span class=""disease"">tumor</span> growth follows a Gompertz model, (H2) endothelial cells are more sensitive to <span class=""chemical"">temozolomide</span> than <span class=""disease"">cancer</span> cells, (H3) the anti-angiogenic effect blocks tumor growth, and (H4) endothelial cells are more genetically stable than <span class=""disease"">cancer</span> cells and thus less likely to develop resistance to <span class=""chemical"">temozolomide</span>.",,23389760,23389760_C047246_D009369,23389760_2,bcv_sentence_task_befree_4590,,
5144,770960522,False,finalized,5,8/15/15 1:12,"



",no_relation,0.5769,,C047246,"<span class=""chemical"">temozolomide</span>",D006327,"<span class=""disease"">blocks tumor</span>","The model is built from 4 natural hypotheses: (H1) without treatment the tumor growth follows a Gompertz model, (H2) endothelial cells are more sensitive to <span class=""chemical"">temozolomide</span> than cancer cells, (H3) the anti-angiogenic effect <span class=""disease"">blocks tumor</span> growth, and (H4) endothelial cells are more genetically stable than cancer cells and thus less likely to develop resistance to <span class=""chemical"">temozolomide</span>.",,23389760,23389760_C047246_D006327,23389760_2,bcv_sentence_task_befree_4591,,
5145,770960523,False,finalized,5,8/15/15 0:06,"



",no_relation,1.0,,C047246,"<span class=""chemical"">temozolomide</span>",D009369,"<span class=""disease"">tumor/cancer</span>","Our mathematical model shows that the metronomic regimen induces <span class=""disease"">tumor</span> regression through anti-angiogenic effects while the MTD regimen fails to do so, due to the emergence of <span class=""chemical"">temozolomide</span> resistance in <span class=""disease"">cancer</span> cells.",,23389760,23389760_C047246_D009369,23389760_4,bcv_sentence_task_befree_4592,,
5146,770960524,False,finalized,5,8/15/15 1:35,"



",no_relation,1.0,,C101426,"<span class=""chemical"">Sildenafil</span>",D009203,"<span class=""disease"">myocardial infarction</span>","<span class=""chemical"">Sildenafil</span> and diastolic dysfunction after acute <span class=""disease"">myocardial infarction</span> in patients with preserved ejection fraction: the <span class=""chemical"">Sildenafil</span> and Diastolic Dysfunction After Acute <span class=""disease"">Myocardial Infarction</span> (SIDAMI) trial.",,23406672,23406672_C101426_D009203,23406672_0,bcv_sentence_task_befree_4593,,
5147,770960525,False,finalized,5,8/15/15 0:03,"



",no_relation,1.0,,C101426,"<span class=""chemical"">Sildenafil</span>",D054144,"<span class=""disease"">diastolic dysfunction</span>","<span class=""chemical"">Sildenafil</span> and <span class=""disease"">diastolic dysfunction</span> after acute myocardial infarction in patients with preserved ejection fraction: the <span class=""chemical"">Sildenafil</span> and <span class=""disease"">Diastolic Dysfunction</span> After Acute Myocardial Infarction (SIDAMI) trial.",,23406672,23406672_C101426_D054144,23406672_0,bcv_sentence_task_befree_4594,,
5148,770960526,False,finalized,5,8/15/15 1:59,"



",no_relation,1.0,,C101426,"<span class=""chemical"">sildenafil</span>",D009203,"<span class=""disease"">myocardial infarction</span>","We hypothesized that <span class=""chemical"">sildenafil</span> would reduce filling pressure during exercise in patients with diastolic dysfunction after <span class=""disease"">myocardial infarction</span>.",,23406672,23406672_C101426_D009203,23406672_2,bcv_sentence_task_befree_4595,,
5149,770960527,False,finalized,5,8/15/15 1:11,"



",no_relation,1.0,,C101426,"<span class=""chemical"">sildenafil</span>",D054144,"<span class=""disease"">diastolic dysfunction</span>","We hypothesized that <span class=""chemical"">sildenafil</span> would reduce filling pressure during exercise in patients with <span class=""disease"">diastolic dysfunction</span> after myocardial infarction.",,23406672,23406672_C101426_D054144,23406672_2,bcv_sentence_task_befree_4596,,
5150,770960528,False,finalized,5,8/14/15 23:08,"



",no_relation,1.0,,C101426,"<span class=""chemical"">sildenafil</span>",D054144,"<span class=""disease"">diastolic dysfunction</span>","Seventy patients with <span class=""disease"">diastolic dysfunction</span> and near normal left ventricular ejection fraction on echocardiography were randomly assigned <span class=""chemical"">sildenafil</span> 40 mg thrice daily or matching placebo for 9 weeks.",,23406672,23406672_C101426_D054144,23406672_3,bcv_sentence_task_befree_4597,,
5151,770960529,False,finalized,5,8/14/15 23:01,"



",no_relation,0.8154,,C101426,"<span class=""chemical"">Sildenafil</span>",D009203,"<span class=""disease"">myocardial infarction</span>","<span class=""chemical"">Sildenafil</span> did not decrease filling pressure at rest or during exercise in post-<span class=""disease"">myocardial infarction</span> patients with diastolic dysfunction.",,23406672,23406672_C101426_D009203,23406672_9,bcv_sentence_task_befree_4598,,
