id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
493866,3525,13,8.4,109.2,189,25.2,1,2304,5960,2010,2,843000,924000,1,0
500070,3528,13.5,6.9,93.2,93.15,31.1,1,2353,5007,1931,1,447000,628000,0,1
500163,3800,18.2,6.1,111,137.25,43.9,1,2815,5009,1923,2,638000,768000,1,1
500564,3800,18.1,5.5,99.6,123.75,39.1,1,2810,5100,1930,2,575000,694000,1,1
500593,3800,19.6,6.6,129.4,148.5,50.2,2,2962,5104,1930,2,698000,804000,1,1
500664,3528,13.2,5,66,90,16,1,2316,5168,1938,1,413000,570000,1,1
501171,3800,18.6,5.2,96.7,70.2,39.5,1,2857,5256,1946,1,358000,439000,1,0
501211,3528,10.6,5.8,61.5,130.5,5.8,0,2063,5307,1948,1,571000,741000,0,0
501331,3800,16.6,6.6,109.6,148.5,50.2,1,2664,5301,1948,2,682000,846000,1,1
501613,3528,10.6,9.7,102.8,130.95,9.7,0,2064,5402,1959,2,606000,796000,1,0
501847,3528,12.2,10.9,133,196.2,34.9,2,2218,5465,1962,2,891000,1146000,1,1
502085,3525,14.2,10.2,144.8,183.6,32.6,2,2416,5512,1975,2,850000,1073000,1,1
502348,3800,17,9.5,161.5,171,57,1,2700,5552,1972,1,813000,971000,0,1
502392,3800,19.7,8.7,171.4,195.75,75.7,2,2966,5557,1972,1,920000,1014000,0,1
502453,3525,12.5,8,100,144,12,2,2254,5609,1983,2,656000,810000,1,0
502458,3525,12.5,8,100,180,20,1,2253,5607,1985,2,800000,975000,1,0
502518,3500,15.6,8.1,126.4,145.8,53.5,2,2559,5614,1983,2,684000,826000,1,0
502620,3525,11.1,10.6,117.7,190.8,10.6,1,2110,5650,1989,2,857000,1037000,1,0
502910,3500,15.7,10,157,135,37,2,2569,5700,1987,1,666000,797000,0,0
503059,3525,12.6,7.4,93.2,166.5,7.4,0,2264,5758,1994,2,741000,864000,1,0
503255,3525,12.5,6.7,83.8,150.75,10.1,2,2252,5801,1998,2,670000,772000,1,0
503282,3525,14,7.9,110.6,177.75,39.5,2,2402,5803,1998,2,799000,917000,1,0
503575,3500,18.5,7.9,146.2,142.2,75.1,1,2851,5869,2009,1,686000,727000,1,0
503653,3525,12.5,8.2,102.5,110.7,20.5,1,2252,5918,2004,1,525000,595000,0,0
503672,3525,13.6,6.7,91.1,90.45,17.4,1,2355,5900,2002,1,435000,496000,1,0
510109,3800,15,5.9,88.5,132.75,35.4,2,2501,5001,1925,1,602000,784000,0,1
510173,3800,18.6,5.2,96.7,117,34.3,1,2858,5019,1924,1,545000,648000,0,1
510330,3800,16.5,6.2,102.3,139.5,27.9,1,2651,5053,1930,2,640000,806000,1,1
510451,3528,12.6,6.7,84.4,120.6,24.1,2,2264,5109,1938,2,550000,771000,1,1
510659,3528,12.6,6.6,83.2,89.1,17.2,1,2257,5167,1937,1,423000,606000,1,1
511180,3800,19.2,5.8,111.4,78.3,59.2,1,2917,5254,1944,1,402000,483000,1,1
511719,3800,15.6,10.6,165.4,143.1,38.2,2,2558,5413,1959,2,705000,914000,1,1
511738,3800,16.6,9.7,161,174.6,73.7,1,2664,5411,1957,1,827000,1025000,0,1
511873,3528,13.6,8.1,110.2,145.8,29.2,1,2362,5461,1968,1,671000,863000,0,0
511891,3525,14.5,9.9,143.6,178.2,34.7,2,2454,5467,1967,1,828000,1052000,0,1
512011,3525,10.6,10.3,109.2,231.75,16.5,1,2063,5506,1969,2,1014000,1254000,1,1
512054,3525,12.5,9.8,122.5,132.3,34.3,1,2252,5509,1973,2,627000,815000,1,0
512124,3800,16.1,9.4,151.3,126.9,47.9,1,2606,5503,1975,1,629000,791000,0,0
512295,3525,14.7,11,161.7,148.5,51.7,1,2468,5569,1975,1,723000,913000,0,1
512372,3800,18.5,9.2,170.2,124.2,59.8,2,2851,5551,1975,1,633000,741000,0,0
512632,3525,11.6,9.7,112.5,174.6,9.7,0,2155,5667,1981,1,788000,952000,0,0
512652,3525,12.6,10.3,129.8,231.75,16.5,1,2264,5653,1986,2,1031000,1240000,1,1
512981,3500,19.1,7.7,147.1,103.95,62.4,2,2912,5715,1990,1,533000,588000,0,0
513352,3500,17.6,7.9,139,142.2,44.2,2,2762,5810,2002,2,680000,749000,1,0
513422,3525,11.2,8.5,95.2,114.75,18.7,2,2115,5853,2000,1,535000,617000,0,0
513951,3500,17.7,7.1,125.7,159.75,40.5,1,2767,5969,2012,2,740000,770000,1,0
520080,3528,14.1,5.5,77.6,99,11.6,1,2413,5001,1928,1,458000,619000,0,1
520318,3800,15.5,6.7,103.9,120.6,23.5,1,2550,5060,1933,1,566000,744000,0,1
520387,3800,19.2,6.3,121,113.4,64.3,1,2915,5059,1928,1,550000,652000,0,1
520389,3800,19.2,6.2,119,83.7,50.8,1,2919,5057,1933,1,430000,519000,1,1
520438,3528,11.7,5.8,67.9,78.3,5.8,0,2167,5100,1931,1,368000,530000,1,1
520515,3800,15.7,5.3,83.2,71.55,24.9,1,2565,5114,1939,1,353000,475000,1,0
521043,3528,12.2,5.3,64.7,95.4,5.3,0,2216,5268,1952,1,433000,589000,0,0
521225,3528,11.1,5.4,59.9,121.5,5.4,0,2114,5319,1953,1,534000,697000,0,0
521446,3528,12.2,10.1,123.2,181.8,12.1,1,2215,5366,1961,1,826000,1092000,0,1
521818,3528,10.7,9.4,100.6,169.2,16,2,2069,5461,1966,1,757000,961000,0,1
521885,3528,14.1,10.3,145.2,185.4,21.6,2,2408,5453,1964,1,858000,1100000,0,1
521908,3800,15.1,8,120.8,108,40.8,1,2509,5463,1968,1,529000,683000,0,0
522138,3800,16.6,9,149.4,162,68.4,2,2656,5500,1970,1,768000,936000,0,1
523052,3525,12.7,6.9,87.6,93.15,11.7,1,2269,5758,1997,1,443000,531000,0,0
523193,3500,19.5,7.2,140.4,97.2,54,1,2951,5763,1991,1,501000,538000,0,0
523211,3525,10.7,7.2,77,162,7.2,0,2065,5815,1995,1,710000,806000,0,0
523226,3525,11.1,8.3,92.1,186.75,8.3,0,2110,5815,2001,1,821000,936000,0,0
523270,3525,13.5,7.9,106.7,106.65,35.6,1,2354,5819,1994,1,512000,600000,0,0
523421,3525,11.2,7.4,82.9,99.9,7.4,0,2115,5864,2000,1,466000,535000,0,0
523477,3525,13.6,7.8,106.1,105.3,20.3,1,2355,5864,2004,1,506000,584000,0,0
523591,3500,19.5,8.2,159.9,110.7,61.5,2,2951,5858,2005,1,571000,596000,0,0
523753,3500,17.5,8.1,141.8,182.25,68.9,2,2750,5900,2005,2,842000,898000,1,0
523842,3525,12.2,8.1,98.8,109.35,25.9,1,2218,5968,2010,1,516000,575000,1,0
523925,3500,16.1,7.1,114.3,159.75,50.4,1,2609,5960,2007,2,730000,782000,1,0
530100,3800,15.2,5.1,77.5,91.8,21.4,1,2518,5008,1929,1,429000,567000,0,1
530448,3528,12,5.4,64.8,121.5,16.2,1,2201,5118,1940,1,538000,746000,0,1
530532,3800,16.7,5.4,90.2,121.5,41.6,2,2669,5119,1941,1,558000,701000,0,1
530839,3528,11.6,5.9,68.4,132.75,5.9,0,2155,5215,1944,1,586000,789000,0,1
531328,3800,16.2,9.1,147.4,163.8,65.5,1,2617,5317,1956,1,773000,984000,0,1
531633,3528,11.6,10.8,125.3,145.8,17.3,2,2158,5408,1958,2,683000,910000,1,1
531825,3528,11,9.9,108.9,133.65,19.8,2,2103,5456,1970,1,622000,810000,0,0
531909,3800,15.2,9,136.8,202.5,46.8,2,2517,5467,1965,1,919000,1142000,0,1
531909,3800,15.1,8.1,122.3,109.35,49.4,2,2505,5462,1969,1,535000,693000,0,0
531945,3800,17.1,10.5,179.6,141.75,53.6,2,2714,5467,1972,2,711000,879000,1,1
531980,3800,19.1,8.9,170,200.25,81,1,2911,5460,1971,1,937000,1066000,0,1
532147,3800,17.2,8.2,141,184.5,50.8,1,2715,5507,1975,1,851000,1009000,0,1
532285,3525,14,9.4,131.6,126.9,47,1,2403,5555,1971,1,613000,782000,0,0
532351,3800,17.5,10.4,182,140.4,88.4,1,2750,5569,1976,2,707000,847000,1,1
532416,3525,10.6,9.2,97.5,124.2,14.7,2,2058,5619,1978,1,575000,709000,0,0
532506,3800,15.1,10.3,155.5,139.05,42.2,1,2514,5603,1985,2,681000,845000,1,0
532719,3500,15.6,9.9,154.4,133.65,35.6,2,2558,5652,1984,1,658000,801000,0,0
532857,3525,12.5,6.6,82.5,148.5,16.5,2,2251,5707,1993,1,660000,782000,0,0
533375,3500,18.7,8.3,155.2,112.05,55.6,2,2865,5810,2003,1,572000,622000,0,0
533469,3525,13.2,8.5,112.2,114.75,18.7,1,2317,5866,2003,1,549000,634000,0,0
533540,3500,17,7.1,120.7,95.85,42.6,1,2703,5855,2004,1,480000,534000,0,0
533663,3525,13,7.2,93.6,162,28.8,1,2300,5904,2004,1,723000,806000,0,0
533719,3500,15.5,7.9,122.5,177.75,43.5,2,2550,5901,2008,1,809000,889000,1,0
533722,3500,16,7.8,124.8,105.3,54.6,1,2604,5912,2009,1,521000,578000,1,0
533923,3500,16,7.4,118.4,133.2,29.6,2,2600,5968,2008,1,628000,676000,1,0
540042,3528,12.1,6.8,82.3,122.4,21.1,1,2208,5008,1930,1,555000,770000,0,1
540206,3528,10.2,6.1,62.2,82.35,6.1,0,2018,5055,1933,1,379000,517000,1,1
540287,3528,14,5.5,77,74.25,11,1,2404,5061,1926,1,359000,501000,1,1
540718,3800,15.6,6.5,101.4,117,42.9,1,2556,5160,1943,1,549000,721000,0,1
540762,3800,18.1,6,108.6,81,48.6,1,2808,5165,1942,1,411000,514000,1,1
541041,3528,12.1,6.8,82.3,122.4,21.1,1,2211,5258,1951,1,555000,756000,0,1
541044,3528,12.1,5,60.5,112.5,5,0,2207,5269,1950,1,498000,665000,0,0
541235,3528,11.5,8.9,102.4,200.25,8.9,0,2151,5304,1955,1,883000,1163000,0,1
541306,3800,15.1,9.5,143.5,171,39,2,2508,5319,1958,1,799000,1040000,0,1
541791,3800,19.6,10.9,213.6,245.25,115.5,1,2956,5415,1962,2,1152000,1302000,1,1
541897,3528,14.7,10.7,157.3,192.6,61,2,2467,5453,1962,1,896000,1142000,0,1
542063,3525,13.2,10,132,135,22,2,2319,5516,1967,2,646000,837000,1,0
542571,3800,18.6,9.4,174.8,211.5,90.2,2,2861,5601,1983,2,986000,1108000,1,1
542582,3800,19,9.1,172.9,163.8,81.9,2,2901,5617,1983,1,794000,888000,0,1
542630,3525,11.6,8,92.8,108,8,0,2159,5663,1988,1,506000,623000,0,0
542643,3525,12.1,10.8,130.7,145.8,11.9,1,2208,5659,1981,1,688000,850000,0,0
542805,3525,10.2,8,81.6,108,8,0,2018,5705,1986,1,497000,594000,0,0
542896,3525,14.5,8,116,144,28,2,2454,5714,1990,1,669000,794000,0,0
542904,3500,15,11,165,247.5,44,2,2504,5718,1989,1,1122000,1308000,0,1
543238,3525,11.7,7.5,87.8,168.75,7.5,0,2169,5814,1998,1,745000,853000,0,0
543323,3500,16,8.1,129.6,109.35,48.6,1,2601,5814,1996,1,541000,621000,0,0
543468,3525,13.1,8.3,108.7,112.05,17.4,1,2306,5865,2009,1,535000,618000,1,0
543629,3525,11,7.3,80.3,164.25,7.3,0,2101,5918,2007,2,721000,797000,1,0
543720,3500,16.1,8.5,136.9,114.75,51.9,1,2607,5915,2013,1,569000,630000,1,0
543807,3525,10,8.2,82,184.5,8.2,0,2004,5959,2012,2,804000,870000,1,0
550395,3800,19.7,5.8,114.3,78.3,44.7,1,2969,5050,1926,1,405000,480000,1,1
550832,3528,11.6,6.9,80,155.25,6.9,0,2160,5205,1944,1,685000,925000,0,1
550912,3800,15.7,7,109.9,126,25.9,1,2568,5211,1949,2,592000,772000,1,1
551045,3528,12.2,5,61,90,5,0,2216,5266,1948,1,409000,556000,1,0
551267,3528,13.2,6.7,88.4,90.45,14.7,1,2315,5312,1954,1,433000,595000,1,0
551833,3528,11.6,10.6,123,143.1,27.6,2,2160,5457,1965,1,671000,880000,0,1
552369,3800,18.2,9,163.8,202.5,55.8,2,2819,5564,1980,1,941000,1077000,0,1
552546,3800,17.2,10.3,177.2,231.75,84.5,1,2718,5601,1983,1,1069000,1242000,0,1
553362,3500,18,6.5,117,146.25,39,1,2804,5807,2002,2,679000,735000,1,0
553474,3525,13.6,7.2,97.9,162,25.9,1,2357,5853,2004,1,726000,822000,0,0
560217,3528,10.6,6.9,73.1,155.25,6.9,0,2058,5050,1931,2,679000,904000,1,1
560286,3528,14.1,5.8,81.8,130.5,18,2,2405,5067,1929,1,587000,785000,0,1
560440,3528,12.1,6.4,77.4,115.2,6.4,0,2214,5116,1939,1,523000,738000,0,1
560558,3800,17.6,6.1,107.4,82.35,34.2,1,2756,5104,1931,1,415000,529000,1,1
560791,3800,19.6,6.4,125.4,144,48.6,1,2961,5153,1937,1,676000,780000,0,1
561142,3800,17.1,6.2,106,111.6,44,2,2708,5254,1947,1,531000,666000,0,1
561484,3528,14,10.9,152.6,245.25,43.6,2,2403,5350,1956,1,1103000,1428000,0,1
561746,3800,17,8.3,141.1,112.05,49.8,2,2701,5412,1958,1,561000,704000,0,1
561773,3800,18.5,10.7,198,192.6,101.7,1,2851,5410,1967,2,929000,1097000,1,1
561824,3528,11.2,11,123.2,198,11,2,2117,5463,1963,1,891000,1137000,0,1
561873,3528,13.5,8.3,112.1,186.75,20.8,2,2351,5462,1962,1,837000,1059000,0,1
562194,3800,19.6,9.5,186.2,171,91.2,2,2964,5501,1966,1,833000,936000,0,1
562320,3800,16.1,8.4,135.2,189,34.4,2,2607,5550,1975,2,864000,1038000,1,1
562462,3525,13.1,8.9,116.6,200.25,36.5,2,2308,5610,1981,1,894000,1089000,0,0
562525,3800,16,10,160,225,60,1,2604,5604,1983,1,1028000,1219000,0,1
562666,3525,13.2,9.1,120.1,204.75,29.1,2,2319,5653,1986,1,915000,1101000,0,0
562698,3525,14.6,10.9,159.1,196.2,39.2,1,2457,5656,1982,2,912000,1101000,1,1
562769,3500,18.1,8.3,150.2,186.75,67.2,1,2812,5657,1982,1,867000,974000,0,1
562840,3525,12,8.6,103.2,116.1,25.8,2,2203,5718,1986,1,547000,663000,0,0
563033,3525,11.7,7.9,92.4,106.65,7.9,0,2168,5757,1992,1,501000,598000,0,0
563097,3525,14.7,7.4,108.8,166.5,27.4,2,2469,5765,1997,2,753000,869000,1,0
563154,3500,17.6,8,140.8,180,52.8,2,2755,5762,1997,1,833000,922000,0,0
563270,3525,13.6,7.3,99.3,98.55,33.6,1,2361,5818,2002,1,474000,556000,0,0
563273,3525,13.5,7.8,105.3,140.4,35.1,1,2352,5807,1998,2,646000,749000,1,0
563481,3525,14,7.6,106.4,171,22.8,2,2403,5851,2006,2,769000,869000,1,0
563898,3525,14.6,7.5,109.5,135,27,1,2459,5959,2016,2,628000,688000,1,0
563917,3500,15.7,8,125.6,180,37.6,1,2565,5961,2013,2,820000,883000,1,0
563919,3500,15.6,7.9,123.2,106.65,36.3,1,2562,5959,2013,1,525000,576000,1,0
570256,3528,12.6,6.4,80.6,115.2,16.6,1,2258,5069,1936,1,525000,736000,0,1
570342,3800,17.1,6.3,107.7,113.4,32.1,1,2710,5054,1928,1,540000,681000,0,1
570365,3800,18.1,6.4,115.8,115.2,51.8,2,2807,5068,1936,1,553000,679000,0,1
570579,3800,18.7,5.5,102.9,74.25,53.4,1,2869,5109,1937,1,379000,466000,1,1
570886,3528,14.1,5.1,71.9,114.75,20.9,1,2410,5206,1940,1,517000,685000,0,1
570925,3800,16.1,6.1,98.2,109.8,31.1,1,2614,5200,1942,1,518000,668000,0,1
571299,3528,14.5,8.3,120.4,149.4,45.7,1,2450,5314,1958,2,694000,914000,1,1
571438,3528,11.6,5.1,59.2,114.75,8.2,0,2159,5369,1954,1,506000,656000,0,0
571596,3800,19.6,11,215.6,247.5,83.6,1,2960,5364,1957,2,1162000,1321000,1,1
571665,3528,13.2,9.5,125.4,128.25,20.9,2,2319,5403,1961,1,613000,822000,0,1
571700,3800,15.1,10,151,180,31,2,2507,5411,1967,2,841000,1075000,1,1
571755,3800,17.6,10.4,183,187.2,79,1,2755,5416,1960,1,895000,1084000,0,1
571796,3800,19.5,8.2,159.9,184.5,69.7,1,2954,5410,1958,1,866000,980000,0,1
571993,3800,19.7,9.7,191.1,130.95,74.7,2,2968,5459,1969,1,677000,777000,0,1
572113,3800,15.5,8.5,131.8,153,55.3,1,2553,5519,1967,2,717000,888000,1,1
572255,3525,12.5,8.4,105,151.2,8.4,0,2250,5554,1979,1,689000,864000,0,0
572273,3525,13.5,9.9,133.7,178.2,24.8,1,2353,5550,1980,1,820000,1028000,0,0
572389,3800,19.1,8.4,160.4,151.2,76.4,1,2910,5558,1980,1,733000,829000,0,0
572534,3800,16.6,8.5,141.1,153,56.1,2,2664,5600,1983,2,725000,862000,1,0
572749,3500,17.2,9.3,160,209.25,48.4,2,2716,5654,1981,1,965000,1108000,0,1
572823,3525,11.1,7.7,85.5,103.95,8.5,0,2114,5716,1995,1,484000,583000,0,0
573327,3500,16.1,7.8,125.6,175.5,39.8,2,2610,5811,2001,2,802000,899000,1,0
573395,3500,19.5,7.9,154.1,106.65,67.2,1,2952,5810,1999,1,550000,582000,0,0
573486,3525,14.1,7.6,107.2,136.8,16,1,2405,5862,2005,1,633000,720000,0,0
573843,3525,12.1,6.7,81.1,150.75,7.4,0,2209,5961,2010,1,668000,731000,1,0
573966,3500,18.1,8,144.8,180,72.8,2,2808,5961,2015,2,836000,865000,1,0
580046,3528,12.1,5.1,61.7,68.85,10.7,1,2212,5015,1927,1,325000,463000,1,1
580162,3800,18.1,6.8,123.1,91.8,48.3,1,2807,5001,1929,1,466000,582000,0,1
580259,3528,12.7,5.7,72.4,76.95,5.7,0,2266,5054,1929,1,366000,525000,1,1
580280,3528,14.1,6.1,86,109.8,12.8,2,2409,5050,1933,1,508000,690000,0,1
580811,3528,10.6,5.7,60.4,76.95,9.1,0,2056,5218,1948,1,356000,488000,1,0
580901,3800,15.1,5.9,89.1,106.2,18.3,2,2507,5211,1939,1,496000,656000,0,1
581011,3528,10.6,6.5,68.9,146.25,10.4,2,2064,5255,1945,1,640000,839000,0,1
581235,3528,11.5,6.1,70.2,137.25,6.1,0,2154,5318,1954,1,605000,794000,0,0
581324,3800,16.1,5.6,90.2,100.8,28.6,1,2614,5304,1952,1,475000,606000,0,0
581400,3528,10.1,8.9,89.9,160.2,8.9,0,2012,5350,1958,1,713000,919000,0,1
581404,3528,10.2,10,102,225,10,1,2018,5368,1963,2,982000,1246000,1,1
581539,3800,16.7,10.2,170.3,229.5,68.3,2,2669,5353,1956,1,1054000,1298000,0,1
581577,3800,18.6,8.9,165.5,200.25,85.4,1,2860,5363,1963,2,933000,1092000,1,1
582098,3525,14.6,9.9,144.5,133.65,55.4,1,2462,5504,1974,1,650000,837000,0,0
582530,3800,16.6,8.4,139.4,189,55.4,1,2662,5610,1985,2,868000,1017000,1,0
582754,3500,17.5,8.4,147,189,63,2,2751,5664,1989,1,874000,993000,0,0
582898,3525,14.5,7.3,105.9,131.4,40.2,2,2454,5709,1992,2,610000,725000,1,0
582924,3500,16,9.4,150.4,211.5,37.6,2,2603,5718,1986,2,966000,1112000,1,1
583065,3525,13.2,6.8,89.8,122.4,21.8,2,2318,5765,2000,1,561000,661000,0,0
583195,3500,19.7,6.8,134,122.4,52.4,2,2969,5757,1994,1,597000,633000,0,0
583229,3525,11.1,7.4,82.1,99.9,7.4,0,2108,5815,2002,1,465000,542000,0,0
583341,3500,17.1,7.5,128.3,168.75,45.8,2,2711,5809,2001,1,778000,858000,0,0
583770,3500,18.6,8.5,158.1,153,73.1,2,2856,5908,2013,1,738000,773000,1,0
583775,3500,18.7,7.5,140.3,135,57.8,2,2867,5916,2011,2,652000,679000,1,0
590119,3800,15.5,5.8,89.9,130.5,31.9,2,2552,5011,1921,1,594000,765000,0,1
590301,3800,15.2,6.8,103.4,153,35.4,1,2519,5064,1933,2,695000,905000,1,1
590500,3800,15.2,5.2,79,117,27,2,2516,5117,1933,1,531000,693000,0,1
590503,3800,15.1,6.5,98.2,117,20.2,2,2513,5102,1935,1,547000,726000,0,1
590781,3800,19,6.5,123.5,117,58.5,2,2902,5150,1935,1,567000,674000,0,1
590892,3528,14.6,6.4,93.4,144,23,2,2459,5212,1948,2,651000,854000,1,1
590909,3800,15.1,6.3,95.1,85.05,32.1,1,2512,5211,1946,1,416000,564000,1,0
591203,3528,10.1,6.2,62.6,111.6,6.2,0,2007,5318,1951,1,496000,644000,0,0
591276,3528,13.7,6.6,90.4,89.1,17.8,1,2369,5302,1953,1,429000,588000,1,0
591356,3800,17.6,5.9,103.8,79.65,38.9,1,2764,5312,1948,1,402000,503000,1,0
591382,3800,19,9.5,180.5,128.25,95,1,2902,5300,1955,1,657000,790000,0,1
591437,3528,11.6,10.9,126.4,147.15,10.9,2,2164,5359,1963,2,690000,932000,1,1
591599,3800,19.7,8.6,169.4,193.5,92,1,2969,5367,1960,2,910000,1030000,1,1
591739,3800,16.5,10.2,168.3,183.6,76.5,1,2650,5411,1962,2,869000,1080000,1,1
591930,3800,16.7,8.6,143.6,154.8,66.2,1,2665,5468,1970,2,734000,900000,1,1
591962,3800,18,8.3,149.4,149.4,74.7,1,2802,5460,1971,2,717000,851000,1,1
592306,3800,15.2,8.6,130.7,154.8,44.7,1,2519,5560,1978,1,724000,891000,0,0
592741,3500,17.1,10.6,181.3,190.8,54.1,2,2714,5655,1983,1,908000,1054000,0,1
592849,3525,12.1,10.1,122.2,136.35,10.1,1,2211,5703,1984,1,643000,784000,0,0
593089,3525,14.2,6.6,93.7,148.5,34.3,2,2418,5762,1995,1,669000,776000,0,0
593098,3525,14.7,7.8,114.7,105.3,44.5,2,2467,5766,1994,1,513000,609000,0,0
593111,3500,15.6,6.8,106.1,153,38.1,2,2558,5756,1999,2,697000,799000,1,0
593186,3500,19.1,8.5,162.4,153,77.4,1,2911,5752,1992,1,742000,801000,0,0
593432,3525,11.5,6.6,75.9,89.1,9.9,0,2154,5866,2001,1,417000,480000,1,0
593947,3500,17.2,7.3,125.6,98.55,59.9,1,2716,5967,2016,1,495000,528000,1,0
600098,3528,14.5,5,72.5,67.5,27.5,1,2453,5010,1925,1,328000,452000,1,1
600272,3528,13.5,7,94.5,94.5,24.5,1,2351,5050,1927,1,454000,641000,0,1
600467,3528,13.1,5.1,66.8,68.85,10.7,1,2307,5117,1936,1,329000,470000,1,0
600612,3528,10.6,5.1,54.1,91.8,8.2,0,2058,5164,1941,1,410000,554000,0,0
600620,3528,11,5.3,58.3,71.55,5.3,0,2103,5158,1934,1,333000,467000,1,0
600829,3528,11.2,6.6,73.9,118.8,6.6,0,2117,5210,1944,1,534000,727000,0,1
600885,3528,14,5.2,72.8,93.6,20.8,1,2403,5214,1946,1,433000,584000,0,0
601217,3528,10.6,5.3,56.2,119.25,8.5,0,2061,5307,1953,1,522000,677000,0,0
601236,3528,11.6,6.4,74.2,86.4,6.4,0,2160,5307,1954,1,405000,555000,1,0
601316,3800,15.6,9.3,145.1,125.55,61.4,2,2561,5312,1957,1,618000,817000,0,1
601465,3528,13.1,8.5,111.4,114.75,34.9,1,2306,5351,1956,1,548000,746000,0,1
601642,3528,12.1,9.1,110.1,122.85,10,1,2209,5417,1967,1,579000,773000,0,0
601771,3800,18.7,9.5,177.7,128.25,82.7,1,2865,5411,1963,1,655000,785000,0,1
601971,3800,18.6,11,204.6,247.5,94.6,2,2860,5462,1963,1,1154000,1331000,0,1
602164,3800,18.1,10.4,188.2,234,84.2,1,2812,5519,1974,1,1087000,1257000,0,1
602264,3525,13.1,8.8,115.3,118.8,36.1,1,2308,5550,1973,1,567000,728000,0,0
602441,3525,12.1,10.6,128.3,190.8,10.6,1,2214,5606,1979,2,866000,1068000,1,1
602474,3525,13.6,9.5,129.2,128.25,15.2,1,2357,5603,1982,2,616000,777000,1,0
602565,3800,18.1,11,199.1,148.5,67.1,1,2806,5602,1980,1,753000,882000,0,1
603082,3525,14,7.9,110.6,142.2,23.7,1,2402,5758,1996,1,657000,772000,0,0
603154,3500,17.7,6.6,116.8,148.5,44.2,2,2769,5764,1997,2,687000,759000,1,0
603334,3500,16.6,8.1,134.5,182.25,37.3,1,2658,5812,2003,1,837000,930000,0,0
603574,3500,18.5,7.1,131.4,127.8,67.5,1,2852,5857,2002,2,616000,656000,1,0
603592,3500,19.7,6.6,130,89.1,50.8,1,2966,5856,2001,1,460000,479000,1,0
603784,3500,19.1,8.1,154.7,145.8,65.6,1,2911,5908,2009,1,707000,730000,1,0
603937,3500,16.5,8.3,137,149.4,54,2,2653,5961,2009,2,707000,757000,1,0
610053,3528,12.5,6.9,86.3,124.2,17.3,2,2251,5005,1922,1,566000,783000,0,1
610292,3528,14.5,5,72.5,112.5,17.5,2,2453,5057,1932,1,508000,671000,0,1
610544,3800,17,6.6,112.2,118.8,46.2,2,2700,5116,1941,1,565000,715000,0,1
610925,3800,16.2,5,81,90,36,1,2615,5215,1941,1,425000,547000,1,1
611097,3528,14.6,6.2,90.5,111.6,28.5,2,2459,5261,1945,1,519000,689000,0,1
611125,3800,16.2,5.2,84.2,117,32.2,2,2618,5267,1948,1,535000,675000,0,1
611275,3528,13.5,6.2,83.7,111.6,27.9,2,2352,5310,1952,1,513000,686000,0,0
611314,3800,15.6,5.6,87.4,100.8,20.2,2,2555,5303,1948,1,473000,612000,0,0
611761,3800,18.2,8.9,162,120.15,55.2,1,2816,5408,1966,2,610000,742000,1,1
611851,3528,12.7,10.7,135.9,192.6,28.9,2,2269,5458,1963,2,879000,1134000,1,1
611894,3525,14.6,10.8,157.7,145.8,60.5,2,2460,5468,1971,2,709000,922000,1,1
612058,3525,12.6,10.4,131,140.4,16.6,2,2258,5513,1969,1,666000,865000,0,0
612104,3800,15.2,8.7,132.2,195.75,53.9,1,2517,5509,1976,1,889000,1093000,0,1
612392,3800,19.7,10.3,202.9,139.05,110.2,1,2966,5552,1976,1,719000,811000,0,1
612434,3525,11.6,10.4,120.6,140.4,10.4,2,2162,5603,1980,2,658000,826000,1,0
612446,3525,12.2,9.4,114.7,126.9,30.1,1,2215,5614,1983,1,599000,752000,0,0
612548,3800,17,11,187,247.5,66,2,2703,5603,1975,2,1140000,1327000,1,1
612862,3525,13,8,104,180,16,1,2300,5716,1988,1,803000,949000,0,0
613137,3500,16.5,7.9,130.4,142.2,43.5,2,2650,5754,1993,2,673000,770000,1,0
613397,3500,19.6,6.5,127.4,146.25,55.9,2,2957,5801,2000,1,687000,718000,0,0
613723,3500,16,8.4,134.4,151.2,33.6,1,2604,5901,2007,1,712000,784000,1,0
613789,3500,19.2,7.4,142.1,166.5,68.1,1,2918,5911,2013,1,780000,799000,1,0
620345,3800,17.1,5,85.5,90,35.5,1,2709,5063,1929,1,428000,540000,1,1
620349,3800,17.1,5.5,94.1,123.75,28.1,2,2706,5056,1926,1,570000,709000,0,1
620583,3800,19.1,6.3,120.3,85.05,57.3,1,2914,5106,1936,1,436000,528000,1,1
620644,3528,12.1,6.5,78.7,87.75,7.2,0,2212,5162,1940,1,414000,594000,1,1
620672,3528,13.6,6.1,83,109.8,22,1,2356,5157,1935,1,506000,694000,0,1
620693,3528,14.6,5.4,78.8,121.5,14,2,2459,5163,1939,1,549000,724000,0,1
620835,3528,11.7,6.2,72.5,139.5,6.2,0,2168,5214,1945,2,616000,831000,1,1
620965,3800,18.2,5.8,105.6,130.5,47.6,1,2818,5208,1940,2,606000,729000,1,1
621066,3528,13.1,6.9,90.4,124.2,21.4,2,2307,5252,1945,2,569000,774000,1,1
621416,3528,10.6,8.2,86.9,184.5,8.2,0,2060,5362,1957,2,808000,1034000,1,1
